DISTRICTNAME,Latitude,Longitude
Kalburgi,17.495786,76.929542
Kalburgi,17.535515,76.952863
Kalburgi,17.424003,76.947462
Kalburgi,17.49555,76.92939
Kalburgi,17.5219,76.946741
Kalburgi,17.553631,76.965431
Kalburgi,17.530304,76.948991
Kalburgi,17.495736,76.929516
Kalburgi,17.494932,76.9288759
Kalburgi,17.5045,76.853872
Kalburgi,17.42959,76.974242
Kalburgi,17.482177,76.995359
Kalburgi,17.479925,77.000829
Kalburgi,17.486262,76.922129
Kalburgi,17.497151,76.930699
Kalburgi,17.486217,76.919899
Kalburgi,17.492603,76.928933
Kalburgi,17.506341,76.853179
Kalburgi,17.49173,76.926722
Kalburgi,17.510571,76.940411
Kalburgi,17.511428,76.940988
Kalburgi,17.48844,76.925008
Kalburgi,17.472087,77.024928
Kalburgi,17.508521,76.942004
Kalburgi,17.530263,76.914739
Kalburgi,17.51318,76.8740409
Kalburgi,17.501471,76.8606229
Kalburgi,17.476966,76.915537
Kalburgi,17.542473,76.959185
Kalburgi,17.512236,76.941403
Kalburgi,17.520865,76.946995
Kalburgi,17.520865,76.946995
Kalburgi,17.520865,76.946995
Kalburgi,17.19519,77.16126
Kalburgi,17.195945,77.164561
Kalburgi,17.186504,77.225305
Kalburgi,17.191231,77.190663
Kalburgi,17.159266,77.169443
Kalburgi,17.195258,77.169899
Kalburgi,17.193194,77.175305
Kalburgi,17.19525,77.161031
Kalburgi,17.195255,77.161078
Kalburgi,17.195239,77.161031
Kalburgi,17.000638,77.161919
Kalburgi,17.440242,77.492688
Kalburgi,17.375944,77.480709
Kalburgi,17.373349,77.4851839
Kalburgi,17.443407,77.472569
Kalburgi,17.391667,77.444549
Kalburgi,17.438233,77.478941
Kalburgi,17.310106,77.426279
Kalburgi,17.443895,77.501891
Kalburgi,17.401428,77.450112
Kalburgi,17.350961,77.4378
Kalburgi,17.416575,77.466079
Kalburgi,17.366405,77.493956
Kalburgi,17.364988,77.49498
Kalburgi,17.361888,77.498101
Kalburgi,17.365932,77.4974669
Kalburgi,17.36571,77.49358
Kalburgi,17.430687,77.47639
Kalburgi,17.359173,77.501242
Kalburgi,17.307988,77.440183
Kalburgi,17.058284,77.397533
Kalburgi,17.058284,77.397533
Kalburgi,17.058284,77.397533
Kalburgi,17.058284,77.397533
Kalburgi,17.058284,77.397533
Kalburgi,17.070063,77.372485
Kalburgi,17.058284,77.397533
Kalburgi,17.431199,76.60957
Kalburgi,17.606427,76.88921
Kalburgi,17.484636,76.639751
Kalburgi,17.511785,76.716432
Kalburgi,17.546214,76.52436
Kalburgi,17.523122,76.60957
Kalburgi,17.432371,76.677744
Kalburgi,17.455309,76.664377
Kalburgi,17.429873,76.668428
Kalburgi,17.641201,76.743932
Kalburgi,17.580529,76.760053
Kalburgi,17.00614,76.5657409
Kalburgi,17.006624,76.482757
Kalburgi,16.997141,76.536147
Kalburgi,17.006668,76.482748
Kalburgi,17.010674,76.635568
Kalburgi,17.005426,76.546372
Kalburgi,17.059073,76.686671
Kalburgi,17.01284,76.45022
Kalburgi,17.012011,76.456659
Kalburgi,17.03517,76.454271
Kalburgi,17.01066,76.635356
Kalburgi,17.038582,76.456154
Kalburgi,17.020736,76.682114
Kalburgi,17.030724,76.495955
Kalburgi,17.005087,76.53457
Kalburgi,17.020341,76.697785
Kalburgi,17.013499,76.646374
Kalburgi,16.96661,76.442452
Kalburgi,17.047487,76.550715
Kalburgi,17.011511,76.638879
Kalburgi,17.062404,76.49385
Kalburgi,17.009234,76.478154
Kalburgi,17.013349,76.646171
Kalburgi,17.032827,76.4943379
Kalburgi,17.004871,76.529839
Kalburgi,17.161818,76.534863
Kalburgi,17.016179,76.669519
Kalburgi,17.004841,76.530233
Kalburgi,17.012471,76.642922
Kalburgi,17.138141,76.5401789
Kalburgi,17.022797,76.643543
Kalburgi,17.004835,76.52526
Kalburgi,17.040604,76.487282
Kalburgi,17.055153,76.644551
Kalburgi,17.007083,76.58499
Kalburgi,17.010425,76.635071
Kalburgi,17.136053,76.539155
Kalburgi,17.116133,76.48726
Kalburgi,17.00674,76.593645
Kalburgi,17.006236,76.592195
Kalburgi,17.096123,76.439147
Kalburgi,16.969103,76.81089
Kalburgi,17.058494,76.608303
Kalburgi,17.02063,76.694151
Kalburgi,16.997166,76.686088
Kalburgi,17.001708,76.48609
Kalburgi,17.058494,76.608303
Kalburgi,17.033032,76.45456
Kalburgi,17.041824,76.459742
Kalburgi,17.003468,76.492002
Vijayapura,17.000001,76.00071
Kalburgi,17.058494,76.608262
Kalburgi,17.058494,76.608303
Kalburgi,17.028868,76.540303
Kalburgi,17.058494,76.608303
Kalburgi,17.352544,76.592222
Kalburgi,17.467938,76.530214
Kalburgi,17.361436,76.637131
Kalburgi,17.521155,77.173493
Kalburgi,17.564639,77.105434
Kalburgi,17.416408,77.187975
Kalburgi,17.390565,77.196409
Kalburgi,17.517306,77.166917
Kalburgi,17.424331,77.187957
Kalburgi,17.482222,77.117596
Kalburgi,17.586266,77.186307
Kalburgi,17.606754,77.166422
Kalburgi,17.458711,77.085766
Kalburgi,17.584274,77.175738
Kalburgi,17.514462,77.205579
Kalburgi,17.518387,77.179029
Kalburgi,17.434528,77.191044
Kalburgi,17.484891,77.202285
Kalburgi,17.432973,77.129519
Kalburgi,17.511025,77.215006
Kalburgi,17.556844,77.119129
Kalburgi,17.459759,77.228558
Kalburgi,17.38519,77.1785999
Kalburgi,17.518006,77.178203
Kalburgi,17.566467,77.116928
Kalburgi,17.550595,77.079879
Kalburgi,17.578667,77.1850729
Kalburgi,17.392915,77.1787849
Kalburgi,17.424535,77.139833
Kalburgi,17.564169,77.093435
Kalburgi,17.513101,77.222702
Kalburgi,17.239419,76.473807
Kalburgi,17.334359,76.590636
Kalburgi,17.238632,76.470952
Kalburgi,17.293882,76.570434
Kalburgi,17.242561,76.484361
Kalburgi,17.23536,76.4598
Kalburgi,17.246407,76.498212
Kalburgi,17.23656,76.463432
Kalburgi,17.340135,76.437961
Kalburgi,17.246405,76.499132
Kalburgi,17.343847,76.427755
Kalburgi,17.290075,76.56859
Kalburgi,17.246274,76.50115
Kalburgi,17.358579,76.423451
Kalburgi,17.344145,76.46984
Kalburgi,17.24577,76.506923
Kalburgi,17.245999,76.564579
Kalburgi,17.323818,76.578753
Kalburgi,17.346811,76.421691
Kalburgi,17.2943,76.487027
Kalburgi,17.246335,76.49969
Kalburgi,17.234526,76.456774
Kalburgi,17.346846,76.594112
Kalburgi,17.288027,76.486853
Kalburgi,17.229454,77.364873
Kalburgi,17.244964,77.327625
Kalburgi,17.231222,77.316986
Kalburgi,17.242228,77.330157
Kalburgi,17.192445,77.292055
Kalburgi,17.179285,77.283682
Kalburgi,17.228002,77.315139
Kalburgi,17.131391,77.263318
Kalburgi,17.165318,77.280701
Kalburgi,17.1823,77.254809
Kalburgi,17.1811,77.266516
Kalburgi,17.182849,77.255163
Kalburgi,17.176512,77.276355
Kalburgi,17.176301,77.285885
Kalburgi,17.17516,77.278119
Kalburgi,17.183034,77.250759
Kalburgi,17.074554,77.281273
Bidar,17.772198,77.340847
Kalburgi,17.181968,77.261811
Kalburgi,17.17995,77.285063
Kalburgi,17.179766,77.284899
Kalburgi,16.961941,77.240297
Kalburgi,17.123588,77.312051
Kalburgi,17.193684,77.293543
Kalburgi,17.074554,77.281273
Kalburgi,17.168732,77.282865
Kalburgi,16.971437,77.246277
Kalburgi,17.17654,77.276976
Kalburgi,17.136032,76.97028
Kalburgi,17.187732,76.959396
Kalburgi,17.121794,76.940505
Kalburgi,17.212865,76.916894
Kalburgi,17.141705,76.955877
Kalburgi,17.141369,76.954754
Kalburgi,17.112028,76.980138
Kalburgi,17.152363,76.911314
Kalburgi,17.429378,77.321395
Kalburgi,17.29031,77.282663
Kalburgi,17.401994,77.3408819
Kalburgi,17.405601,77.3440899
Kalburgi,17.333021,77.378058
Kalburgi,17.381847,77.343317
Kalburgi,17.357048,77.4182189
Kalburgi,17.395091,77.342927
Kalburgi,17.315909,77.3152
Kalburgi,17.331093,77.371245
Kalburgi,17.281247,77.2967069
Kalburgi,17.336164,77.410094
Kalburgi,17.357331,77.353514
Kalburgi,17.400137,77.341925
Kalburgi,17.409077,77.335049
Kalburgi,17.302281,77.396024
Kalburgi,17.282322,77.410105
Kalburgi,17.409626,77.335219
Kalburgi,17.27412,77.363454
Kalburgi,17.38354,77.34551
Kalburgi,17.383681,77.366384
Kalburgi,17.393381,77.2572439
Kalburgi,17.397766,77.33309
Kalburgi,17.383531,77.2522069
Kalburgi,17.224541,77.24451
Kalburgi,17.37524,77.346338
Kalburgi,17.292259,77.37702
Kalburgi,17.400283,77.34223
Kalburgi,17.38654,77.344661
Kalburgi,16.912015,77.100901
Kalburgi,16.872486,76.953592
Kalburgi,17.033776,76.998887
Kalburgi,17.091702,76.997389
Kalburgi,17.094104,77.025896
Kalburgi,17.042891,76.988045
Kalburgi,17.065328,76.998006
Kalburgi,17.015575,77.009655
Kalburgi,16.922577,76.987767
Kalburgi,17.066728,76.99379
Kalburgi,16.886346,76.987508
Kalburgi,17.051188,76.9979219
Kalburgi,16.901655,76.966056
Kalburgi,17.039905,76.999875
Kalburgi,16.941132,77.019813
Kalburgi,17.025312,77.004693
Kalburgi,17.091915,76.997143
Kalburgi,17.091921,76.997578
Kalburgi,17.051396,76.997387
Kalburgi,16.913289,77.102943
Kalburgi,17.014917,77.009931
Kalburgi,16.923561,77.134234
Kalburgi,17.091365,76.999581
Kalburgi,16.936504,77.021257
Kalburgi,16.901815,76.966117
Kalburgi,16.931138,77.0240869
Kalburgi,17.090593,77.002233
Kalburgi,16.931301,77.023888
Kalburgi,17.057375,76.991837
Kalburgi,17.116447,77.082776
Kalburgi,17.057563,76.991787
Kalburgi,17.54922,77.26022
Kalburgi,17.54922,77.26022
Kalburgi,17.057523,76.991812
Kalburgi,17.057558,76.991796
Kalburgi,17.057558,76.991793
Kalburgi,17.057485,76.991818
Kalburgi,17.057563,76.991804
Kalburgi,16.940746,77.019906
Kalburgi,17.093495,77.039351
Kalburgi,17.057543,76.991802
Kalburgi,16.882692,76.60421
Kalburgi,16.7612921,76.6420895
Kalburgi,16.7382833,76.4977451
Kalburgi,16.8537482,76.4044039
Kalburgi,16.782663,76.403801
Kalburgi,16.872154,76.583207
Kalburgi,16.871903,76.582963
Kalburgi,16.904357,76.518764
Kalburgi,16.854913,76.534698
Kalburgi,16.776848,76.463862
Kalburgi,16.943798,76.507332
Kalburgi,16.845629,76.538454
Kalburgi,16.872117,76.491686
Kalburgi,16.847779,76.53728
Kalburgi,16.930595,76.50002
Kalburgi,16.861112,76.528925
Kalburgi,16.879828,76.66401
Kalburgi,16.859343,76.529182
Kalburgi,16.852283,76.536362
Kalburgi,17.23123,76.732592
Kalburgi,17.260171,76.812038
Kalburgi,17.260388,76.811114
Kalburgi,17.106749,76.760242
Kalburgi,17.276096,76.816179
Kalburgi,17.080811,76.818354
Kalburgi,17.259956,76.811247
Kalburgi,17.187981,76.7003019
Kalburgi,17.170228,76.818878
Kalburgi,17.307837,76.814987
Kalburgi,17.3195,76.827848
Kalburgi,17.175697,76.793335
Kalburgi,17.265814,76.652098
Kalburgi,17.245021,76.839309
Kalburgi,17.274148,76.8198449
Kalburgi,17.265217,76.814723
Kalburgi,17.332854,76.8076929
Kalburgi,17.334011,76.836653
Kalburgi,17.300601,76.817438
Kalburgi,17.332794,76.840293
Kalburgi,17.325204,76.836195
Kalburgi,17.337387,76.834912
Kalburgi,17.325238,76.819363
Kalburgi,17.160966,76.82834
Kalburgi,17.31937,76.827561
Kalburgi,17.169114,76.793846
Kalburgi,17.274936,76.818916
Kalburgi,17.313858,76.819523
Kalburgi,17.327537,76.817255
Kalburgi,17.31703,76.799614
Kalburgi,17.328344,76.834281
Kalburgi,17.188788,76.796466
Kalburgi,17.247805,76.807384
Kalburgi,17.186013,76.796178
Kalburgi,17.326635,76.833414
Kalburgi,17.326663,76.818557
Kalburgi,17.094655,76.800792
Kalburgi,17.33009,76.832923
Kalburgi,17.097429,76.837615
Kalburgi,17.326195,76.818757
Kalburgi,17.320856,76.824613
Kalburgi,17.351367,76.841807
Kalburgi,17.304629,76.816259
Kalburgi,17.320399,76.830129
Kalburgi,17.337544,76.8358029
Kalburgi,17.328853,76.827877
Kalburgi,17.029368,76.785245
Kalburgi,17.308731,76.815094
Kalburgi,17.130535,76.7232349
Kalburgi,17.304574,76.816266
Kalburgi,17.307425,76.81585
Kalburgi,17.319314,76.827394
Kalburgi,17.343992,76.809388
Kalburgi,17.321446,76.817854
Kalburgi,17.30749,76.801718
Kalburgi,17.318018,76.836214
Kalburgi,17.319079,76.827306
Kalburgi,17.273857,76.819607
Kalburgi,17.311822,76.819302
Kalburgi,17.32435,76.820114
Kalburgi,17.338858,76.83711
Kalburgi,17.348577,76.839886
Kalburgi,17.32975,76.84072
Kalburgi,17.303848,76.815532
Kalburgi,17.314902,76.819681
Kalburgi,17.330672,76.835149
Kalburgi,17.332793,76.835577
Kalburgi,17.329846,76.8410999
Kalburgi,17.090912,76.829567
Kalburgi,17.306579,76.816114
Kalburgi,17.325938,76.829022
Kalburgi,17.231233,76.801427
Kalburgi,17.320512,76.8289509
Kalburgi,17.247035,76.808035
Kalburgi,17.332135,76.829452
Kalburgi,17.028838,76.784742
Kalburgi,17.184905,76.795507
Kalburgi,17.330198,76.836585
Kalburgi,17.337491,76.827396
Kalburgi,17.328201,76.834121
Kalburgi,17.330595,76.835202
Kalburgi,17.1848,76.794989
Kalburgi,17.332875,76.8357449
Kalburgi,17.338077,76.84464
Kalburgi,17.338124,76.8370519
Kalburgi,17.315935,76.820122
Kalburgi,17.319281,76.827748
Kalburgi,17.337957,76.837599
Kalburgi,17.297016,76.7339279
Kalburgi,17.315533,76.826284
Kalburgi,17.3143,76.837178
Kalburgi,17.330644,76.835197
Kalburgi,17.314984,76.831688
Kalburgi,17.328937,76.804406
Kalburgi,17.324021,76.829733
Kalburgi,17.232758,76.8009089
Kalburgi,17.231681,76.801829
Kalburgi,17.334944,76.827729
Kalburgi,17.329869,76.839579
Kalburgi,17.325346,76.83234
Kalburgi,17.329573,76.827904
Kalburgi,17.328933,76.845786
Kalburgi,17.324688,76.833085
Kalburgi,17.318899,76.82735
Kalburgi,17.322046,76.823058
Kalburgi,17.026972,76.782126
Kalburgi,17.186028,76.795422
Kalburgi,17.247043,76.80639
Kalburgi,17.304289,76.818403
Kalburgi,17.094804,76.801783
Kalburgi,17.339245,76.859388
Kalburgi,17.33303,76.835841
Kalburgi,17.031868,76.788115
Kalburgi,17.307438,76.815831
Kalburgi,17.327279,76.833433
Kalburgi,17.060218,76.818041
Kalburgi,17.321059,76.82433
Kalburgi,17.3174,76.827087
Kalburgi,17.322724,76.827686
Kalburgi,17.232125,76.800463
Kalburgi,17.299951,76.817277
Kalburgi,17.326468,76.818453
Kalburgi,17.34692,76.825131
Kalburgi,17.317543,76.822737
Kalburgi,17.23162,76.801521
Kalburgi,17.31709,76.821884
Kalburgi,17.158103,76.79456
Kalburgi,17.290977,76.727963
Kalburgi,17.183066,76.795309
Kalburgi,17.311877,76.834155
Kalburgi,17.166591,76.794386
Kalburgi,17.32836,76.834186
Kalburgi,17.295565,76.732325
Kalburgi,17.312562,76.833986
Kalburgi,17.328427,76.847644
Kalburgi,17.32997,76.8348339
Kalburgi,17.232146,76.800581
Kalburgi,17.290269,76.731256
Kalburgi,17.096369,76.80048
Kalburgi,17.328253,76.848159
Kalburgi,17.263117,76.8133309
Kalburgi,17.33739,76.837237
Kalburgi,17.018072,76.818907
Kalburgi,17.260945,76.81254
Kalburgi,17.260953,76.8122219
Kalburgi,17.211223,76.793393
Kalburgi,17.321081,76.829499
Kalburgi,17.320698,76.825069
Kalburgi,17.095846,76.798753
Kalburgi,17.303333,76.847628
Kalburgi,17.318558,76.827878
Kalburgi,17.088072,76.7665789
Kalburgi,17.326018,76.816311
Kalburgi,17.329789,76.840741
Kalburgi,17.165334,76.795264
Kalburgi,17.300729,76.738978
Kalburgi,17.300009,76.817295
Kalburgi,17.332784,76.835753
Kalburgi,17.344579,76.828892
Kalburgi,17.321105,76.832807
Kalburgi,17.321814,76.830191
Kalburgi,17.325339,76.832414
Kalburgi,17.315922,76.820097
Kalburgi,17.299736,76.818292
Kalburgi,17.275049,76.821133
Kalburgi,17.329439,76.843708
Kalburgi,17.326276,76.818529
Kalburgi,17.12846,76.721951
Kalburgi,17.030849,76.783499
Kalburgi,17.329539,76.815102
Kalburgi,17.294782,76.730223
Kalburgi,17.313527,76.834321
Kalburgi,17.275997,76.820187
Kalburgi,17.313595,76.833794
Kalburgi,17.178417,76.7942399
Kalburgi,17.281565,76.822966
Kalburgi,17.161391,76.745203
Kalburgi,17.304514,76.81839
Kalburgi,17.070193,76.818891
Kalburgi,17.134121,76.625405
Kalburgi,17.333889,76.837261
Kalburgi,17.275586,76.702194
Kalburgi,17.200483,76.795748
Kalburgi,17.183206,76.794573
Kalburgi,17.317537,76.822733
Kalburgi,17.325908,76.8223069
Kalburgi,17.311978,76.815243
Kalburgi,17.31812,76.824088
Kalburgi,17.115063,76.862934
Kalburgi,17.040039,76.80716
Kalburgi,17.318973,76.8273749
Kalburgi,17.029299,76.783906
Kalburgi,17.185202,76.794823
Kalburgi,17.326503,76.8182579
Kalburgi,17.031564,76.784623
Kalburgi,17.158585,76.795111
Kalburgi,17.326554,76.818311
Kalburgi,17.319988,76.825773
Kalburgi,17.051543,76.81627
Kalburgi,17.329607,76.815008
Kalburgi,17.345872,76.83776
Kalburgi,17.29377,76.730552
Kalburgi,17.326748,76.828018
Kalburgi,17.331074,76.83745
Kalburgi,17.339848,76.678025
Kalburgi,17.299874,76.817156
Kalburgi,17.335176,76.676156
Kalburgi,17.162151,76.797795
Kalburgi,17.293671,76.729082
Kalburgi,17.307443,76.818722
Kalburgi,17.183842,76.795368
Kalburgi,17.318232,76.8241309
Kalburgi,17.316818,76.821265
Kalburgi,17.313807,76.819496
Kalburgi,17.333958,76.837088
Kalburgi,17.329681,76.842254
Kalburgi,17.333786,76.8280779
Kalburgi,17.32985,76.839883
Kalburgi,17.325764,76.848182
Kalburgi,17.293412,76.729909
Kalburgi,17.161364,76.743559
Kalburgi,17.328376,76.847765
Kalburgi,17.173993,76.801936
Kalburgi,17.232435,76.802049
Kalburgi,17.325908,76.855585
Kalburgi,17.301863,76.817805
Kalburgi,17.319189,76.827206
Kalburgi,17.299784,76.817309
Kalburgi,17.029533,76.783576
Kalburgi,17.331714,76.835358
Kalburgi,17.328912,76.804225
Kalburgi,17.328313,76.834212
Kalburgi,17.295933,76.730453
Kalburgi,17.231418,76.800924
Kalburgi,17.33014,76.857268
Kalburgi,17.275238,76.820501
Kalburgi,17.307931,76.815779
Kalburgi,17.077626,76.81556
Kalburgi,17.26165,76.812764
Kalburgi,17.324065,76.820623
Kalburgi,17.309856,76.819072
Kalburgi,17.324603,76.833152
Kalburgi,17.323888,76.831378
Kalburgi,17.031037,76.783589
Kalburgi,17.293916,76.7308299
Kalburgi,17.352944,76.836644
Kalburgi,17.327393,76.817566
Kalburgi,17.174456,76.7923619
Kalburgi,17.261942,76.812734
Kalburgi,17.334075,76.828045
Kalburgi,17.348682,76.839978
Kalburgi,17.328525,76.8164129
Kalburgi,17.306093,76.816019
Kalburgi,17.258193,76.8121829
Kalburgi,17.329081,76.844671
Kalburgi,17.314703,76.81956
Kalburgi,17.319932,76.825906
Kalburgi,17.317043,76.817041
Kalburgi,17.328214,76.801863
Kalburgi,17.123654,76.636598
Kalburgi,17.329,76.826863
Kalburgi,17.293731,76.730975
Kalburgi,17.117416,76.634955
Kalburgi,17.314484,76.818034
Kalburgi,17.324333,76.831757
Kalburgi,17.329792,76.839907
Kalburgi,17.302886,76.807144
Kalburgi,17.189227,76.708354
Kalburgi,17.332851,76.835631
Kalburgi,17.275574,76.820568
Kalburgi,17.2921,76.729564
Kalburgi,17.247507,76.806861
Kalburgi,17.330694,76.835035
Kalburgi,17.299244,76.835865
Kalburgi,17.176507,76.7937129
Kalburgi,17.157961,76.794442
Kalburgi,17.121532,76.635415
Kalburgi,17.248251,76.807189
Kalburgi,17.211445,76.793424
Kalburgi,17.177566,76.795005
Kalburgi,17.078917,76.822782
Kalburgi,17.136644,76.658289
Kalburgi,17.32694,76.817813
Kalburgi,17.321267,76.824051
Kalburgi,17.069085,76.818717
Kalburgi,17.022101,76.779526
Kalburgi,17.327246,76.817554
Kalburgi,17.324285,76.820193
Kalburgi,17.329368,76.8436619
Kalburgi,17.320875,76.829407
Kalburgi,17.299811,76.817365
Kalburgi,17.078303,76.815546
Kalburgi,17.299798,76.817248
Kalburgi,17.351293,76.911964
Kalburgi,17.105859,76.84897
Kalburgi,17.130239,76.725314
Kalburgi,17.324218,76.820408
Kalburgi,17.183697,76.795334
Kalburgi,17.327294,76.817508
Kalburgi,17.255718,76.810416
Kalburgi,17.35795,76.845762
Kalburgi,17.278918,76.731839
Kalburgi,17.316337,76.813383
Kalburgi,17.095242,76.703666
Kalburgi,17.318987,76.827335
Kalburgi,17.335192,76.8295579
Kalburgi,17.335763,76.843368
Kalburgi,17.317187,76.81715
Kalburgi,17.344158,76.828432
Kalburgi,17.363588,76.848902
Kalburgi,17.362305,76.848194
Kalburgi,17.309077,76.8190239
Kalburgi,17.232505,76.801177
Kalburgi,17.107337,76.7933629
Kalburgi,17.314303,76.819495
Kalburgi,17.302138,76.816983
Kalburgi,17.315607,76.819943
Kalburgi,17.323943,76.831412
Kalburgi,17.17449,76.793613
Kalburgi,17.325912,76.823376
Kalburgi,17.274164,76.820089
Kalburgi,17.341885,76.837594
Kalburgi,17.045266,76.812573
Kalburgi,17.322062,76.8179539
Kalburgi,17.326764,76.818029
Kalburgi,17.334217,76.836459
Kalburgi,17.189919,76.711373
Kalburgi,17.343801,76.844635
Kalburgi,17.094064,76.802146
Kalburgi,17.231983,76.801093
Kalburgi,17.315484,76.819936
Kalburgi,17.30203,76.817006
Kalburgi,17.24319,76.806508
Kalburgi,17.31408,76.8195189
Kalburgi,17.337603,76.831947
Kalburgi,17.292671,76.729205
Kalburgi,17.324262,76.820109
Kalburgi,17.353701,76.857306
Kalburgi,17.291073,76.727666
Kalburgi,17.328779,76.845807
Kalburgi,17.040842,76.809369
Kalburgi,17.165939,76.794103
Kalburgi,17.329777,76.815255
Kalburgi,17.23291,76.800913
Kalburgi,17.319628,76.823035
Kalburgi,17.320155,76.825344
Kalburgi,17.26271,76.812907
Kalburgi,17.326922,76.848186
Kalburgi,17.268138,76.732433
Kalburgi,17.077558,76.8136199
Kalburgi,17.302533,76.818001
Kalburgi,17.312486,76.819331
Kalburgi,17.326683,76.818113
Kalburgi,17.283442,76.712974
Kalburgi,17.308268,76.815748
Kalburgi,17.043027,76.816439
Kalburgi,17.307101,76.808198
Kalburgi,17.334247,76.836501
Kalburgi,17.340478,76.845273
Kalburgi,17.334407,76.840308
Kalburgi,17.325527,76.83261
Kalburgi,17.320191,76.827175
Kalburgi,17.276532,76.820766
Kalburgi,17.327299,76.817684
Kalburgi,17.336238,76.844943
Kalburgi,17.326518,76.817614
Kalburgi,17.318543,76.824493
Kalburgi,17.314289,76.819543
Kalburgi,17.292821,76.728963
Kalburgi,17.319229,76.827674
Kalburgi,17.293405,76.730806
Kalburgi,17.232196,76.801223
Kalburgi,17.325516,76.832596
Kalburgi,17.307234,76.784554
Kalburgi,17.315346,76.816053
Kalburgi,17.339475,76.837567
Kalburgi,17.351591,76.840295
Kalburgi,17.325879,76.828006
Kalburgi,17.33401,76.83186
Kalburgi,17.320091,76.825726
Kalburgi,17.313826,76.819505
Kalburgi,17.294052,76.729897
Kalburgi,17.158313,76.794884
Kalburgi,17.248042,76.806848
Kalburgi,17.260684,76.812258
Kalburgi,17.259693,76.811843
Kalburgi,17.239949,76.80418
Kalburgi,17.327716,76.817306
Kalburgi,17.104313,76.84735
Kalburgi,17.330695,76.834993
Kalburgi,17.340072,76.836185
Kalburgi,17.334082,76.836529
Kalburgi,17.265695,76.814229
Kalburgi,17.248588,76.80754
Kalburgi,17.183295,76.795181
Kalburgi,17.345057,76.8595199
Kalburgi,17.307704,76.809127
Kalburgi,17.309922,76.826742
Kalburgi,17.334751,76.695835
Kalburgi,17.321104,76.832774
Kalburgi,17.320676,76.830109
Kalburgi,17.158686,76.794839
Kalburgi,17.329503,76.814865
Kalburgi,17.184503,76.795125
Kalburgi,17.233018,76.800965
Kalburgi,17.234992,76.801958
Kalburgi,17.237391,76.744071
Kalburgi,17.321449,76.817871
Kalburgi,17.320809,76.824681
Kalburgi,17.030761,76.783836
Kalburgi,17.330689,76.825607
Kalburgi,17.173744,76.807718
Kalburgi,17.151197,76.792805
Kalburgi,17.269208,76.732268
Kalburgi,17.329926,76.838929
Kalburgi,17.277892,76.821269
Kalburgi,17.299925,76.817397
Kalburgi,17.328318,76.81095
Kalburgi,17.320104,76.828453
Kalburgi,17.311687,76.829385
Kalburgi,17.331905,76.839596
Kalburgi,17.333452,76.836097
Kalburgi,17.329697,76.814913
Kalburgi,17.326447,76.818249
Kalburgi,17.047339,76.814174
Kalburgi,17.339558,76.845053
Kalburgi,17.093951,76.800838
Kalburgi,17.336098,76.82941
Kalburgi,17.306538,76.783581
Kalburgi,17.094624,76.791428
Kalburgi,17.15379,76.715365
Kalburgi,17.363539,76.848948
Kalburgi,17.324041,76.820647
Kalburgi,17.319115,76.825152
Kalburgi,17.33516,76.836519
Kalburgi,17.277497,76.821299
Kalburgi,17.102594,76.792767
Kalburgi,17.347638,76.8505589
Kalburgi,17.150122,76.792416
Kalburgi,17.328989,76.941636
Kalburgi,17.318609,76.81755
Kalburgi,17.055033,76.8167459
Kalburgi,17.330591,76.8353079
Kalburgi,17.321491,76.817958
Kalburgi,17.317122,76.826213
Kalburgi,17.160186,76.794834
Kalburgi,17.325065,76.832767
Kalburgi,17.308082,76.816177
Kalburgi,17.313013,76.815184
Kalburgi,17.31902,76.82725
Kalburgi,17.095908,76.835567
Kalburgi,17.065646,76.817582
Kalburgi,17.322466,76.827049
Kalburgi,17.318799,76.819259
Kalburgi,17.330104,76.814751
Kalburgi,17.181168,76.788765
Kalburgi,17.300044,76.7354259
Kalburgi,17.334797,76.837346
Kalburgi,17.292028,76.728677
Kalburgi,17.305249,76.748056
Kalburgi,17.237786,76.8035859
Kalburgi,17.298277,76.733153
Vijayapura,17.13402,76.191189
Kalburgi,17.345697,76.848117
Kalburgi,17.329751,76.840355
Kalburgi,17.328984,76.8087459
Kalburgi,17.200774,76.79591
Kalburgi,17.34,76.83778
Kalburgi,17.326178,76.848842
Kalburgi,17.308885,76.814701
Kalburgi,17.307895,76.815016
Kalburgi,17.21523,76.793072
Kalburgi,17.355882,76.835835
Kalburgi,17.356095,76.851652
Kalburgi,17.335263,76.836542
Kalburgi,17.341438,76.839762
Kalburgi,17.178418,76.7945689
Kalburgi,17.348072,76.859488
Kalburgi,17.046752,76.813675
Kalburgi,17.204848,76.7944509
Kalburgi,17.30523,76.818668
Kalburgi,17.084635,76.809635
Kalburgi,17.324653,76.848129
Kalburgi,17.340764,76.845271
Kalburgi,17.324496,76.820335
Kalburgi,17.336894,76.827263
Kalburgi,17.294037,76.72001
Kalburgi,17.11664,76.792985
Kalburgi,17.363801,76.849236
Kalburgi,17.299985,76.817686
Kalburgi,17.315754,76.236486
Kalburgi,17.32955,76.813465
Kalburgi,17.135814,76.653826
Kalburgi,17.122132,76.634136
Kalburgi,17.301564,76.738589
Kalburgi,17.320944,76.824816
Kalburgi,17.211106,76.793382
Kalburgi,17.354817,76.856314
Kalburgi,17.156676,76.794638
Kalburgi,17.328611,76.827657
Kalburgi,17.32638,76.81845
Kalburgi,17.321783,76.827228
